ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext		
Bug_2187494_006	0		user	join 12 o'clock	CALENDAR	connect_to_meeting	join <start_time> 12 </start_time> o'clock		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2189233_001	0		user	join the 3pm	CALENDAR	connect_to_meeting	join the <start_time> 3pm </start_time>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2189233_002	0		user	join the 3 pm	CALENDAR	connect_to_meeting	join the <start_time> 3 pm </start_time>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2208230_001	0		user	Block focus time for 2 hours	CALENDAR	block_time	Block <meeting_type> focus </meeting_type> time for <duration> 2 hours </duration>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2208230_002	0		user	Block time for 2 hours	CALENDAR	block_time	Block time for <duration> 2 hours </duration>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2208230_003	0		user	Block focus time	CALENDAR	block_time	Block <meeting_type> focus </meeting_type> time		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2208230_004	0		user	Block time	CALENDAR	block_time	Block time		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2278524_001	0		user	dibs monthly meeting	CALENDAR	find_calendar_entry	<title> dibs monthly </title> meeting		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_841826_001	0		user	read my schedule	CALENDAR	find_calendar_entry	read my schedule		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2074885_001	0		user	Wrap the meeting	CALENDAR	disconnect_from_meeting	Wrap the meeting		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2103732_001	0		user	Brian's team meeting	CALENDAR	find_calendar_entry	<contact_name> Brian </contact_name> 's <title> team </title> meeting		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2122697_001	0		user	Schedule a meeting in 2020	CALENDAR	create_calendar_entry	Schedule a meeting in <start_date> 2020 </start_date>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2125268_001	0		user	Cancel blocked time on Monday	CALENDAR	delete_calendar_entry	Cancel <title> blocked time </title> on <start_date> Monday </start_date>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2125268_002	0		user	Cancel blocked time meeting on Monday	CALENDAR	delete_calendar_entry	Cancel <title> blocked time </title> meeting on <start_date> Monday </start_date>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2125268_003	0		user	Cancel my blocked time on Monday	CALENDAR	delete_calendar_entry	Cancel my <title> blocked time </title> on <start_date> Monday </start_date>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2169808_001	0		user	Block 7pm to read the deck	CALENDAR	block_time	Block <start_time> 7pm </start_time> to <title> read the deck </title>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2215739_001	0		user	When is my day's end?	CALENDAR	find_calendar_when	When is my day's <order_ref> end </order_ref>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2215739_002	0		user	When does my day end	CALENDAR	find_calendar_when	When does my day <order_ref> end </order_ref>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2215739_003	0		user	When does my day start	CALENDAR	find_calendar_when	When does my day <order_ref> start </order_ref>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2215739_004	0		user	When does my day begin	CALENDAR	find_calendar_when	When does my day <order_ref> begin </order_ref>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2215739_005	0		user	When does my day begins	CALENDAR	find_calendar_when	When does my day <order_ref> begins </order_ref>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2306207_001	0		user	Block time for me	CALENDAR	block_time	Block time for <relationship_name> me </relationship_name>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2306207_002	0		user	Block time with me	CALENDAR	block_time	Block time with <relationship_name> me </relationship_name>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2216161_001	0		user	meeting about jaipur	CALENDAR	find_calendar_entry	meeting about <title> jaipur </title>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2216161_002	0		user	my meeting about jaipur	CALENDAR	find_calendar_entry	my meeting about <title> jaipur </title>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2354453_001	0		user	create an appointment for today at 6:15 entitled call Tony	CALENDAR	create_calendar_entry	create an appointment for <start_date> today </start_date> at <start_time> 6:15 </start_time> entitled <title> call Tony </title>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2354453_002	0		user	create an appointment for today at 6:15 entitled "call Tony"	CALENDAR	create_calendar_entry	create an appointment for <start_date> today </start_date> at <start_time> 6:15 </start_time> entitled " <title> call Tony </title> "		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2354453_003	0		user	create an appointment titled as 'call Tony' for today at 6:15	CALENDAR	create_calendar_entry	create an appointment titled as ' <title> call Tony </title> ' for <start_date> today </start_date> at <start_time> 6:15 </start_time>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2349570_001	0		user	Setup time with Yong Ni	CALENDAR	create_calendar_entry	Setup time with <contact_name> Yong Ni </contact_name>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2349570_002	1		user	first one	CALENDAR	create_calendar_entry	<position_ref> first </position_ref> one		{"PreviousTurnDomain":["calendar"],"PreviousTurnIntent":["create_calendar_entry"],"TaskFrameStatus":["InProgress"],"TaskFrameEntityStates":["PromptedForSelection"],"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2349570_003	1		user	second one	CALENDAR	create_calendar_entry	<position_ref> second </position_ref> one		{"PreviousTurnDomain":["calendar"],"PreviousTurnIntent":["create_calendar_entry"],"TaskFrameStatus":["InProgress"],"TaskFrameEntityStates":["PromptedForSelection"],"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2349570_004	1		user	former	CALENDAR	create_calendar_entry	<position_ref> former </position_ref>		{"PreviousTurnDomain":["calendar"],"PreviousTurnIntent":["create_calendar_entry"],"TaskFrameStatus":["InProgress"],"TaskFrameEntityStates":["PromptedForSelection"],"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2349570_005	1		user	latter	CALENDAR	create_calendar_entry	<position_ref> latter </position_ref>		{"PreviousTurnDomain":["calendar"],"PreviousTurnIntent":["create_calendar_entry"],"TaskFrameStatus":["InProgress"],"TaskFrameEntityStates":["PromptedForSelection"],"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2349570_006	2		user	Change Subject to Discussion	CALENDAR	create_calendar_entry	Change <slot_attribute> Subject </slot_attribute> to <title> Discussion </title>		{"PreviousTurnDomain":["calendar"],"PreviousTurnIntent":["create_calendar_entry"],"TaskFrameStatus":["InProgress"],"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2349570_007	2		user	Change Subject to Testing	CALENDAR	create_calendar_entry	Change <slot_attribute> Subject </slot_attribute> to <title> Testing </title>		{"PreviousTurnDomain":["calendar"],"PreviousTurnIntent":["create_calendar_entry"],"TaskFrameStatus":["InProgress"],"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2349570_008	2		user	Change title to meetup	CALENDAR	create_calendar_entry	Change <slot_attribute> title </slot_attribute> to <title> meetup </title>		{"PreviousTurnDomain":["calendar"],"PreviousTurnIntent":["create_calendar_entry"],"TaskFrameStatus":["InProgress"],"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2349550_001	0		user	Find time with Divij to discuss Dashboard	CALENDAR	check_availability	Find time with <contact_name> Divij </contact_name> to <title> discuss Dashboard </title>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2349550_002	0		user	Setup time with Sagar at 9 day after tomorrow	CALENDAR	create_calendar_entry	Setup time with <contact_name> Sagar </contact_name> at <start_time> 9 </start_time> <start_date> day after tomorrow </start_date>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2349394_001	0		user	Set focus time	CALENDAR	create_calendar_entry	Set <meeting_type> focus </meeting_type> time		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"],"PreviousTurnDomain":["calendar"]}		
Bug_2349394_002	0		user	Block focus time for spec draft	CALENDAR	block_time	Block <meeting_type> focus </meeting_type> time for <title> spec draft </title>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2349394_003	0		user	Book focus time at 10 AM	CALENDAR	create_calendar_entry	Book <meeting_type> focus </meeting_type> time at <start_time> 10 AM </start_time>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2349394_004	0		user	Create focus time for 2 hours	CALENDAR	create_calendar_entry	Create <meeting_type> focus </meeting_type> time for <duration> 2 hours </duration>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2349183_001	1		user	No, find another slot	CALENDAR	create_calendar_entry	No, find another <slot_attribute> slot </slot_attribute>		{"PreviousTurnDomain":["calendar"],"PreviousTurnIntent":["create_calendar_entry"],"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2349183_002	1		user	No, find another time	CALENDAR	create_calendar_entry	No, find another <slot_attribute> time </slot_attribute>		{"PreviousTurnDomain":["calendar"],"PreviousTurnIntent":["create_calendar_entry"],"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2349183_003	1		user	No, some other time	CALENDAR	create_calendar_entry	No, some other <slot_attribute> time </slot_attribute>		{"PreviousTurnDomain":["calendar"],"PreviousTurnIntent":["create_calendar_entry"],"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2349183_004	1		user	No, another time	CALENDAR	create_calendar_entry	No, another <slot_attribute> time </slot_attribute>		{"PreviousTurnDomain":["calendar"],"PreviousTurnIntent":["create_calendar_entry"],"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2349177_001	0		user	I'd like to meet	CALENDAR	create_calendar_entry	I'd like to meet		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2349177_002	0		user	Set some time up	CALENDAR	create_calendar_entry	Set some time up		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2349177_003	0		user	I want to follow up on this	CALENDAR	create_calendar_entry	I want to <title> follow up </title> on this		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2349177_004	0		user	Block some time for this	CALENDAR	block_time	Block some time for this		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2349177_005	0		user	Schedule an appointment	CALENDAR	create_calendar_entry	Schedule an appointment		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2349173_001	0		user	Show me my calendar tomorrow	CALENDAR	navigate_calendar	Show me my calendar <start_date> tomorrow </start_date>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2348777_001	0		user	When did I last meet Bill Bear	CALENDAR	find_calendar_when	When did I <order_ref> last </order_ref> meet <contact_name> Bill Bear </contact_name>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2334401_001	0		user	new meeting with andy huntington from 1600-1700	CALENDAR	create_calendar_entry	new meeting with <contact_name> andy huntington </contact_name> from <start_time> 1600 </start_time> - <end_time> 1700 </end_time>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2334401_002	0		user	new meeting with andy huntington from 1600 - 1700	CALENDAR	create_calendar_entry	new meeting with <contact_name> andy huntington </contact_name> from <start_time> 1600 </start_time> - <end_time> 1700 </end_time>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2334401_003	0		user	new meeting with andy huntington from 1600 to 1700	CALENDAR	create_calendar_entry	new meeting with <contact_name> andy huntington </contact_name> from <start_time> 1600 </start_time> to <end_time> 1700 </end_time>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2334401_004	0		user	new meeting with andy huntington from 4-5pm	CALENDAR	create_calendar_entry	new meeting with <contact_name> andy huntington </contact_name> from <start_time> 4 </start_time> - <end_time> 5pm </end_time>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2334401_005	0		user	new meeting with andy huntington from 4 - 5pm	CALENDAR	create_calendar_entry	new meeting with <contact_name> andy huntington </contact_name> from <start_time> 4 </start_time> - <end_time> 5pm </end_time>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2334401_006	0		user	new meeting with andy huntington from 4 to 5pm	CALENDAR	create_calendar_entry	new meeting with <contact_name> andy huntington </contact_name> from <start_time> 4 </start_time> to <end_time> 5pm </end_time>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2334401_007	0		user	new meeting with andy huntington from 4pm to 5pm	CALENDAR	create_calendar_entry	new meeting with <contact_name> andy huntington </contact_name> from <start_time> 4pm </start_time> to <end_time> 5pm </end_time>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2334401_008	0		user	new meeting with andy huntington from 2:30 to 3:00pm	CALENDAR	create_calendar_entry	new meeting with <contact_name> andy huntington </contact_name> from  <start_time> 2:30 </start_time> to <end_time> 3:00pm </end_time>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2334401_009	0		user	gnu meeting with andy Huntington today from 4:00 to 5:00 PM.	CALENDAR	create_calendar_entry	<title> gnu meeting </title> with <contact_name> andy huntington </contact_name> <start_date> today </start_date> from <start_time> 4:00 </start_time> to <end_time> 5:00 PM </end_time>.		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2334401_010	0		user	find 1 hour with josh	CALENDAR	create_calendar_entry	find <duration> 1 hour </duration> with <contact_name> josh </contact_name>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2334401_011	0		user	find 30 mins with josh	CALENDAR	create_calendar_entry	find <duration> 30 mins </duration> with <contact_name> josh </contact_name>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2334401_012	0		user	meeting with james at 5pm	CALENDAR	find_calendar_entry	meeting with <contact_name> james </contact_name> at <start_time> 5pm </start_time>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2334401_013	0		user	new meeting on friday	CALENDAR	create_calendar_entry	new meeting on <start_date> friday </start_date>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2334401_014	0		user	do i have anythings tomorrow at 2	CALENDAR	find_calendar_entry	do i have anythings <start_date> tomorrow </start_date> at <start_time> 2 </start_time>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2328673_001	0		user	when is the next time i'm meeting with august	CALENDAR	find_calendar_when	when is the <start_time> next </start_time> time i'm meeting with <contact_name> august </contact_name>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2326454_001	0		user	Show me my cancelled meetings	CALENDAR	navigate_calendar	Show me my <meeting_type> cancelled </meeting_type> meetings		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2326454_002	0		user	Show me my accepted meetings	CALENDAR	navigate_calendar	Show me my <meeting_type> accepted </meeting_type> meetings		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2326454_003	0		user	Show me my tentative meetings	CALENDAR	navigate_calendar	Show me my <meeting_type> tentative </meeting_type> meetings		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2326441_001	0		user	Show my next 3 meetings with August	CALENDAR	navigate_calendar	Show my <start_time> next </start_time> <quantity> 3 </quantity> meetings with <contact_name> August </contact_name>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2320265_001	0		user	create an appointment right now to do code review	CALENDAR	create_calendar_entry	create an appointment right <start_time> now </start_time> to <title> do code review </title>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2317689_001	0		user	create an appointment right now to test new changes	CALENDAR	create_calendar_entry	create an appointment right <start_time> now </start_time> to <title> test new changes </title>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2317674_001	0		user	my next 1:1 with nitin	CALENDAR	find_calendar_entry	my <start_time> next </start_time> <title> 1:1 </title> with <contact_name> nitin </contact_name>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2317663_001	0		user	my meeting stci	CALENDAR	find_calendar_entry	my meeting <title> stci </title>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2317656_001	0		user	my cancelled meetings	CALENDAR	find_calendar_entry	my <meeting_type> cancelled </meeting_type> meetings		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2317653_001	0		user	Compass connect meeting	CALENDAR	find_calendar_entry	<title> Compass connect </title> meeting		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2312605_001	0		user	when's my next meeting including Noel	CALENDAR	find_calendar_when	when's my <start_time> next </start_time> meeting including <contact_name> Noel </contact_name>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2311576_001	0		user	start call with Nitin	CALENDAR	connect_to_meeting	start call with <contact_name> Nitin </contact_name>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2311576_002	0		user	join call with Nitin	CALENDAR	connect_to_meeting	join call with <contact_name> Nitin </contact_name>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2293641_001	0		user	create a meeting for Jan 29th at 3pm at 12500 Tukwila International Blvd Seattle	CALENDAR	create_calendar_entry	create a meeting for <start_date> Jan 29th </start_date> at <start_time> 3pm </start_time> at <absolute_location> 12500 Tukwila International Blvd Seattle </absolute_location>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2150508_001	0		user	arrange a meeting on Monday from 9-10am called test meeting	CALENDAR	create_calendar_entry	arrange a meeting on <start_date> Monday </start_date> from <start_time> 9 </start_time>-<end_time>10am</end_time> called <title> test meeting </title>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
