id	query	intent	domain	QueryXml
0	search for message from martell to prasada reddy suddhamalla with daggered moroxite plugman bevatron attachment	file_search	files	search for message from <contact_name> martell </contact_name> to <to_contact_name> prasada reddy suddhamalla </to_contact_name> with <file_keyword> daggered moroxite plugman bevatron </file_keyword> <attachment> attachment </attachment>
0	to hawkes xls attachment	file_search	files	to <to_contact_name> hawkes </to_contact_name> <file_type> xls </file_type> <attachment> attachment </attachment>
0	sending some attachment from last night items scheduling summary	file_search	files	sending some <attachment> attachment </attachment> from <start_time> last night </start_time> <file_keyword> items scheduling summary </file_keyword>
0	whats latest attachment anupama tuli sent me	file_search	files	whataposs <order_ref> latest </order_ref> <attachment> attachment </attachment> <contact_name> anupama tuli </contact_name> sent <relationship_name_to> me </relationship_name_to>
0	pietri sent to pietri w pietri th attachment	file_search	files	<contact_name> prabhala </contact_name> finkelshtein </contact_name> pietri </contact_name> sent to <contact_name> prabhala </contact_name> finkelshtein </contact_name> pietri </contact_name> with <attachment> attachment </attachment>
0	from ryusuke motomura about subcartilaginous Diatomaceae with attachment last week	file_search	files	from <contact_name> ryusuke motomura </contact_name> about <file_keyword> subcartilaginous Diatomaceae </file_keyword> with <attachment> attachment </attachment> <start_date> last week </start_date>
0	from alex tsvetkov with attachment about Zyrian cicatricose pinwing	file_search	files	from <contact_name> alex tsvetkov </contact_name> with <attachment> attachment </attachment> about <file_keyword> Zyrian cicatricose pinwing </file_keyword>
0	sweltering tooling antistrophe tirl attachment from august 2017	file_search	files	<file_keyword> sweltering tooling antistrophe tirl </file_keyword> <attachment> attachment </attachment> from <start_date> august 2017 </start_date>
0	to shashwat gupta with attachments	file_search	files	to <to_contact_name> shashwat gupta </to_contact_name> with <attachment> attachments </attachment>
0	show me latest vstx attachments	file_search	files	show me <order_ref> latest </order_ref> <file_type> vstx </file_type> <attachment> attachments </attachment>
0	music attachments from larry lu	file_search	files	<file_keyword> music </file_keyword> <attachment> attachments </attachment> from <contact_name> larry lu </contact_name>
0	from bridgewater png attachment	file_search	files	from <contact_name> bridgewater </contact_name> <file_type> png </file_type> <attachment> attachment </attachment>
0	Docs attachment from julio ribeiro	file_search	files	<file_type> Docs </file_type> <attachment> attachment </attachment> from <contact_name> julio ribeiro </contact_name>
0	whats recently attachment that raeker sent rick baxter	file_search	files	whats <file_recency> recently </file_recency> <attachment> attachment </attachment> that <contact_name> raeker </contact_name> sent <to_contact_name> rick baxter </to_contact_name>
0	huaping liu s messages from last week with attachment	file_search	files	<contact_name> huaping liu </contact_name> s messages from <start_date> last week </start_date> with <attachment> attachment </attachment>
0	message from april 5th with band ellipsone attachment	file_search	files	message from <start_date> april 5th </start_date> with <file_keyword> band ellipsone </file_keyword> <attachment> attachment </attachment>
0	reply to alicia hanson regarding ethylenoid presuperficially decorist	file_search	files	<email_state> reply </email_state> to <to_contact_name> alicia hanson </to_contact_name> regarding <file_keyword> ethylenoid presuperficially decorist </file_keyword>
0	sending some attachment to shanming xuan	file_search	files	sending some <attachment> attachment </attachment> to <to_contact_name> shanming xuan </to_contact_name>
0	to amitava nath with alexa data nov attachment	file_search	files	to <to_contact_name> amitava nath </to_contact_name> with <file_keyword> alexa data nov </file_keyword> <attachment> attachment </attachment>
0	powerpoint sent attachments	file_search	files	<file_type> powerpoint </file_type> sent <attachment> attachments </attachment>
0	attachment from raniero nomistic insufficiently ecphonesis recognizingly	file_search	files	<attachment> attachment </attachment> from <contact_name> raniero </contact_name> <file_keyword> nomistic insufficiently ecphonesis recognizingly </file_keyword>
0	overthrower fermail tarrify attachments from september to october	file_search	files	<file_keyword> overthrower fermail tarrify </file_keyword> <attachment> attachments </attachment> from <start_date> september </start_date> to <end_date> october </end_date>
0	documents lfrom last week about create explorations with attachment	file_search	files	 documents  lfrom <start_date> last week </start_date> about <file_keyword> create explorations </file_keyword> with <attachement> attachment </attachement>
0	from o'callaghan about unminted hematoporphyrinuria remold with attachment in may	file_search	files	from <contact_name> o'callaghan </contact_name> about <file_keyword> unminted hematoporphyrinuria remold </file_keyword> with <attachment> attachment </attachment> in <start_date> may </start_date>
0	fact catapult attachments from september to october	file_search	files	<file_keyword> fact catapult </file_keyword> <attachment> attachments </attachment> from <start_date> september </start_date> to <end_date> october </end_date>
0	kajas attachments mlads2019link	file_search	files	<contact_name> kajas </contact_name> <attachment> attachments </attachment> <file_keyword> mlads2019link </file_keyword>
0	get attachment from ken figueras	file_search	files	get <attachment> attachment </attachment> from <contact_name> ken figueras </contact_name>
0	find files from jagjit with an attachment	file_search	files	find files from <contact_name> jagjit </contact_name> with an <attachment> attachment </attachment>
0	ken charlton sent me some attachment	file_search	files	<contact_name> ken charlton </contact_name> sent me some <attachment> attachment </attachment>
0	stayclean matrix attachments from june to july	file_search	files	<file_keyword> stayclean matrix </file_keyword> <attachment> attachments </attachment> from <start_date> june </start_date> to <end_date> july </end_date>
0	what is recent attachment ming zhang sent moustafa moustafa	file_search	files	what is <file_recency> recent </file_recency> <attachment> attachment </attachment> <contact_name> ming zhang </contact_name> sent <to_contact_name> moustafa moustafa </to_contact_name>
0	workbook was included on attachment	file_search	files	<file_type> workbook </file_type> was included on <attachment> attachment </attachment>
0	attachments i sent to naresh babu kodipilla	file_search	files	<attachment> attachments </attachment> i sent to <to_contact_name> naresh babu kodipilla </to_contact_name>
0	hari teja with vstm attachments	file_search	files	<contact_name> hari teja </contact_name> with <file_type> vstm </file_type> <attachment> attachments </attachment>
0	from prateek gangwal with attachments from 9/1 to 9/31	file_search	files	from <contact_name> prateek gangwal </contact_name> with <attachment> attachments </attachment> from <start_date> 9/1 </start_date> to <end_date> 9/31 </end_date>
0	slide attachment from dad	file_search	files	<file_type> slide </file_type> <attachment> attachment </attachment> from <relationship_name_from> dad </relationship_name_from>
0	attachment from cuenco on bfa7 72b88626923d 1	file_search	files	<attachment> attachment </attachment> from <contact_name> cuenco </contact_name> on <file_keyword> bfa7 72b88626923d 1 </file_keyword>
0	find attachment from jessi sheerin doc	file_search	files	find <attachment> attachment </attachment> from <contact_name> jessi sheerin </contact_name> <file_type> doc </file_type>
0	word attachment to lei yue	file_search	files	<file_type> word </file_type> <attachment> attachment </attachment> to <to_contact_name> lei yue </to_contact_name>
0	Odontopteris glaister attachment to nick alfeo	file_search	files	<file_keyword> Odontopteris glaister </file_keyword> <attachment> attachment </attachment> to <to_contact_name> nick alfeo </to_contact_name>
