ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Frequency	CortanaResponse
177875133	0		user	Idea list note changes.	FILES	file_search	<file_keyword> idea list </file_keyword> <file_type> note </file_type> changes	[]		1	
177875134	0		user	investment excel docu	FILES	file_search	<file_keyword> investment </file_keyword> <file_type> excel </file_type> docu	[]		1	
177875135	0		user	management operation onenote	FILES	file_search	<file_keyword> management operation </file_keyword> <file_type> onenote </file_type>	[]		1	
177875136	0		user	running club quiz mpt	FILES	file_search	<file_keyword> running club quiz </file_keyword> <file_type> mpt </file_type>	[]		1	
177875137	0		user	xmas two thousand and fifteen photos	FILES	file_search	<file_keyword> xmas two thousand and fifteen </file_keyword> <file_type> photos </file_type>	[]		1	
177875138	0		user	harley davidson photo shop file	FILES	file_search	<file_keyword> harley davidson </file_keyword> <file_type> photo shop </file_type> file	[]		1	
177875139	0		user	joy tukey pdf files	FILES	file_search	<file_keyword> joy tukey </file_keyword> <file_type> pdf </file_type> files	[]		1	
177875140	0		user	pic16f690 datasheet	FILES	file_search	<file_keyword> pic16f690 </file_keyword> <file_type> datasheet </file_type>	[]		1	
177875141	0		user	meet mom and dad vsdm by werkhaeuser abaulin mekss birlesmis	FILES	file_search	<file_keyword> meet mom and dad </file_keyword> <file_type> vsdm </file_type> by <contact_name> werkhaeuser abaulin mekss birlesmis </contact_name>	[]		1	
177875142	0		user	MANEJO DE OPERACIONES ONENOTE	FILES	file_search	<file_keyword> MANEJO DE OPERACIONES </file_keyword> <file_type> onenote </file_type>	[]		1	
177875143	0		user	angel island powerpoint	FILES	file_search	<file_keyword> angel island </file_keyword> <file_type> powerpoint </file_type>	[]		1	
177875144	0		user	Ben PowerPoint.	FILES	file_search	<file_keyword> ben </file_keyword> <file_type> powerpoint </file_type> .	[]		1	
177875145	0		user	canon rar file	FILES	file_search	<file_keyword> canon </file_keyword> <file_type> rar </file_type> file	[]		1	
177875146	0		user	line notes	FILES	file_search	<file_keyword> line </file_keyword> <file_type> notes </file_type>	[]		1	
177875147	0		user	up worksheet	FILES	file_search	<file_keyword> up </file_keyword> <file_type> worksheet </file_type>	[]		1	
177875148	0		user	investment excel docu	FILES	file_search	<file_keyword> investment </file_keyword> <file_type> excel </file_type> docu	[]		1	
177875149	0		user	expenses worksheet	FILES	file_search	<file_keyword> expenses </file_keyword> <file_type> worksheet </file_type>	[]		1	
177875150	0		user	selection procedures pdf and brian	FILES	file_search	<file_keyword> selection procedures </file_keyword> <file_type> pdf </file_type> and <file_keyword> brian </file_keyword>	[]		1	
177875151	0		user	debit note	FILES	file_search	<file_keyword> debit </file_keyword> <file_type> note </file_type>	[]		1	
177875152	0		user	mortgage payment spreadshet	FILES	file_search	<file_keyword> mortgage payment </file_keyword> <file_type> spreadshet </file_type>	[]		1	
177875153	0		user	where i'm from poem worksheet	FILES	file_search	<file_keyword> where i'm from poem </file_keyword> <file_type> worksheet </file_type>	[]		1	
177875154	0		user	Prompt restaurant notes	FILES	file_search	<file_keyword> prompt restaurant </file_keyword> <file_type> notes </file_type>	[]		1	
177875155	0		user	car inspection d m v decks	FILES	file_search	<file_keyword> car inspection d m v </file_keyword> <file_type> decks </file_type>	[]		1	
177875156	0		user	madden 15 notes by shizuyuki pakayev vardys hestor	FILES	file_search	<file_keyword> madden 15 </file_keyword> <file_type> notes </file_type> by <contact_name> shizuyuki pakayev vardys hestor </contact_name>	[]		1	
177875157	0		user	meeting notes	FILES	file_search	<file_keyword> meeting </file_keyword> <file_type> notes </file_type>	[]		1	
177875158	0		user	student detail schedule two pdf	FILES	file_search	<file_keyword> student detail schedule two </file_keyword> <file_type> pdf </file_type>	[]		1	
177875159	0		user	support t mobile docs doc 2500	FILES	file_search	<file_keyword> support t mobile </file_keyword> <file_type> docs doc </file_type> <file_keyword> 2500 </file_keyword>	[]		1	
177875160	0		user	plan ppt	FILES	file_search	<file_keyword> plan </file_keyword> <file_type> ppt </file_type>	[]		1	
177875161	0		user	chiropractic jpegs	FILES	file_search	<file_keyword> chiropractic </file_keyword> <file_type> jpegs </file_type>	[]		1	
177875162	0		user	anniversary notebooks	FILES	file_search	<file_keyword> anniversary </file_keyword> <file_type> notebooks </file_type>	[]		1	
177875163	0		user	presentaciones power point	FILES	file_search	<file_keyword> presentaciones </file_keyword> <file_type> power point </file_type>	[]		1	
177875164	0		user	medicines onenote	FILES	file_search	<file_keyword> medicines </file_keyword> <file_type> onenote </file_type>	[]		1	
177875165	0		user	funny pictures taken this month	FILES	file_search	<file_keyword> funny </file_keyword> <file_type> pictures </file_type> <file_action> taken </file_action> <date> this month </date>	[]		1	
177875166	0		user	budgeting worksheets	FILES	file_search	<file_keyword> budgeting </file_keyword> <file_type> worksheets </file_type>	[]		1	
177875167	0		user	4 2 5 defense powerpoint	FILES	file_search	<file_keyword> 4 2 5 defense </file_keyword> <file_type> powerpoint </file_type>	[]		1	
177875168	0		user	sensitivity analysis excel spreadsheet	FILES	file_search	<file_keyword> sensitivity analysis </file_keyword> <file_type> excel spreadsheet </file_type>	[]		1	
177875169	0		user	Family photos from March	FILES	file_search	<file_keyword> Family </file_keyword> <file_type> photos </file_type> from <date> March </date>	[]		1	
177875170	0		user	car companies spreadsheet	FILES	file_search	<file_keyword> car companies </file_keyword> <file_type> spreadsheet </file_type>	[]		1	
177875171	0		user	Family photos from March	FILES	file_search	<file_keyword> Family </file_keyword> <file_type> photos </file_type> from <date> March </date>	[]		1	
177875172	0		user	party notes - i want to see	FILES	file_search	<file_keyword> party </file_keyword> <file_type> notes </file_type> - i want to see	[]		1	
177875173	0		user	snacks vstm	FILES	file_search	<file_keyword> snacks </file_keyword> <file_type> vstm </file_type>	[]		1	
177875174	0		user	force authority onenote	FILES	file_search	<file_keyword> force authority </file_keyword> <file_type> onenote </file_type>	[]		1	
177875175	0		user	disc image file	FILES	file_search	<file_keyword> disc </file_keyword> <file_type> image </file_type>  file	[]		1	
177875176	0		user	account photos	FILES	file_search	<file_keyword> account </file_keyword> <file_type> photos </file_type>	[]		1	
177875177	0		user	capslock indicator txt	FILES	file_search	<file_keyword> capslock indicator </file_keyword> <file_type> txt </file_type>	[]		1	
177875178	0		user	stay at home presentations by bracardi pheeroan milgauzen	FILES	file_search	<file_keyword> stay at home </file_keyword> <file_type> presentations </file_type> by <contact_name> bracardi pheeroan milgauzen </contact_name>	[]		1	
177875179	0		user	imitating sentences worksheets	FILES	file_search	<file_keyword> imitating sentences </file_keyword> <file_type> worksheets </file_type>	[]		1	
177875180	0		user	themes powerpoint	FILES	file_search	<file_keyword> themes </file_keyword> <file_type> powerpoint </file_type>	[]		1	
177875181	0		user	appointment notes	FILES	file_search	<file_keyword> appointment </file_keyword> <file_type> notes </file_type>	[]		1	
177875182	0		user	baby doc.	FILES	file_search	<file_keyword> baby </file_keyword> <file_type> doc </file_type> .	[]		1	
177875183	0		user	benjamin's graduation pictures	FILES	file_search	<file_keyword> benjamin's graduation </file_keyword> <file_type> pictures </file_type>	[]		1	
177875184	0		user	harley davidson photo shop file	FILES	file_search	<file_keyword> harley davidson </file_keyword> <file_type> photo shop </file_type> file	[]		1	
177875185	0		user	doctor powerpoints	FILES	file_search	<file_keyword> doctor </file_keyword> <file_type> powerpoints </file_type>	[]		1	
177875186	0		user	spartan notes	FILES	file_search	<file_keyword> spartan </file_keyword> <file_type> notes </file_type>	[]		1	
177875187	0		user	front page weekend events spreadsheet	FILES	file_search	<file_keyword> front page weekend events </file_keyword> <file_type> spreadsheet </file_type>	[]		1	
177875188	0		user	jones xls	FILES	file_search	<file_keyword> jones </file_keyword> <file_type> xls </file_type>	[]		1	
177875189	0		user	memorial day weekend xlsx	FILES	file_search	<file_keyword> memorial day weekend </file_keyword> <file_type> xlsx </file_type>	[]		1	
177875190	0		user	ears can be changed vst	FILES	file_search	<file_keyword> ears can be changed </file_keyword> <file_type> vst </file_type>	[]		1	
177875191	0		user	hull fair begins image	FILES	file_search	<file_keyword> hull fair begins </file_keyword> <file_type> image </file_type>	[]		1	
177875192	0		user	MANEJO DE OPERACIONES ONENOTE	FILES	file_search	<file_keyword> MANEJO DE OPERACIONES </file_keyword> <file_type> onenote </file_type>	[]		1	
177875193	0		user	songs onenote	FILES	file_search	<file_keyword> songs </file_keyword> <file_type> onenote </file_type>	[]		1	
177875194	0		user	canon pixma slide by bloemecke ekerman madler	FILES	file_search	<file_keyword> canon pixma </file_keyword> <file_type> slide </file_type> by <contact_name> bloemecke ekerman madler </contact_name>	[]		1	
177875195	0		user	accounting excel worksheet	FILES	file_search	<file_keyword> accounting </file_keyword> <file_type> excel worksheet </file_type>	[]		1	
177875196	0		user	mes docu	FILES	file_search	<file_keyword> mes </file_keyword> <file_type> docu </file_type>	[]		1	
177875197	0		user	theme powerpoint	FILES	file_search	<file_keyword> theme </file_keyword> <file_type> powerpoint </file_type>	[]		1	
177875198	0		user	blank word document	FILES	file_search	<file_keyword> blank </file_keyword> <file_type> word </file_type>document	[]		1	
177875199	0		user	prezi presentation	FILES	file_search	<file_keyword> prezi </file_keyword> <file_type> presentation </file_type>	[]		1	
177875200	0		user	bella ' s grooming gif	FILES	file_search	<file_keyword> bella ' s grooming </file_keyword> <file_type> gif </file_type>	[]		1	
177875201	0		user	azure overview ppt	FILES	file_search	<file_keyword> azure overview </file_keyword> <file_type> ppt </file_type>	[]		1	
177875202	0		user	Trip notes review	FILES	file_search	<file_keyword> trip </file_keyword> <file_type> notes </file_type> review	[]		1	
177875203	0		user	dr notes here	FILES	file_search	<file_keyword> dr </file_keyword> <file_type> notes </file_type> here	[]		1	
177875204	0		user	annotated notes	FILES	file_search	<file_keyword> annotated </file_keyword> <file_type> notes </file_type>	[]		1	
177875205	0		user	resume docs from ecuador	FILES	file_search	<file_keyword> resume </file_keyword> <file_type> docs </file_type> from <file_keyword> ecuador </file_keyword>	[]		1	
177875206	0		user	personal notes	FILES	file_search	<file_keyword> personal </file_keyword> <file_type> notes </file_type>	[]		1	
177875207	0		user	break even analysis spreadsheet	FILES	file_search	<file_keyword> break even analysis </file_keyword> <file_type> spreadsheet </file_type>	[]		1	
177875208	0		user	account spreadsheet	FILES	file_search	<file_keyword> account </file_keyword> <file_type> spreadsheet </file_type>	[]		1	
177875209	0		user	hot day pptx	FILES	file_search	<file_keyword> hot day </file_keyword> <file_type> pptx </file_type>	[]		1	
177875210	0		user	promissory note	FILES	file_search	<file_keyword> promissory </file_keyword> <file_type> note </file_type>	[]		1	
177875211	0		user	mes docum	FILES	file_search	<file_keyword> mes </file_keyword> <file_type> docum </file_type>	[]		1	
177875212	0		user	Prompt restaurant notes	FILES	file_search	<file_keyword> prompt restaurant </file_keyword> <file_type> notes </file_type>	[]		1	
177875213	0		user	workplace violence powerpoint presentations	FILES	file_search	<file_keyword> workplace violence </file_keyword> <file_type> powerpoint presentations </file_type>	[]		1	
177875214	0		user	wine msg	FILES	file_search	<file_keyword> wine </file_keyword> <file_type> msg </file_type>	[]		1	
177875215	0		user	twinkle twinkle little star notes	FILES	file_search	<file_keyword> twinkle twinkle little star </file_keyword> <file_type> notes </file_type>	[]		1	
177875216	0		user	planning with students in mind powerpoint	FILES	file_search	<file_keyword> planning with students in mind </file_keyword> <file_type> powerpoint </file_type>	[]		1	
177875217	0		user	once note	FILES	file_search	<file_keyword> once </file_keyword> <file_type> note </file_type>	[]		1	
177875218	0		user	crayon notes	FILES	file_search	<file_keyword> crayon </file_keyword> <file_type> notes </file_type>	[]		1	
177875219	0		user	Trip notes review	FILES	file_search	<file_keyword> trip </file_keyword> <file_type> notes </file_type> review	[]		1	
