ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Dataset	SampleType	Frequency
Teamsf7ba1711-0fc2-419c-802c-b34bfa2cfca2	0	9/23/2019 6:37	user	Hey Cortana. Hey Cortana, go to my activity.	TEAMSACTION	teamsuser_showactivity	Hey Cortana. Hey Cortana, go to my activity.	[]				1
Teams0cb566c6-a0f2-4a70-88d7-a6ddbf580986	0	9/6/2019 5:10	user	Hey Cortana, go to my saved items.	TEAMSACTION	teamsuser_showactivity	Hey Cortana, go to my <teamsuser_activitytype>saved items</teamsuser_activitytype>.	[]				1
Teams753d61b2-2f37-4514-9077-9e250000ff96	0	9/11/2019 5:16	user	Let me just try show my ad mentions.	TEAMSACTION	teamsuser_showactivity	Let me just try show my ad <teamsuser_activitytype>mentions</teamsuser_activitytype>.	[]				1
Teamsfa3de78c-ddb2-4599-89a0-076c7003d11a	0	9/29/2019 7:33	user	Hey Cortana, go to unread activity.	TEAMSACTION	teamsuser_showactivity	Hey Cortana, go to <teamsuser_activitytype>unread</teamsuser_activitytype> activity.	[]				3
Teams26b34b0d-2f8d-46bd-91c2-79dfbcfc692e	0	9/6/2019 0:36	user	Cortana show me my activity.	TEAMSACTION	teamsuser_showactivity	Cortana show me my activity.	[]				1
Teams68c4865a-1cc2-4765-b8e5-ccac48ad0f72	0	9/11/2019 21:01	user	Go to my unread activity.	TEAMSACTION	teamsuser_showactivity	Go to my <teamsuser_activitytype>unread</teamsuser_activitytype> activity.	[]				2
Teams01be48e8-d2fd-451b-8b8a-ef53ea465139	0	9/9/2019 11:27	user	Never go to saved items.	TEAMSACTION	teamsuser_showactivity	Never go to <teamsuser_activitytype>saved items</teamsuser_activitytype>.	[]				1
Teams0c8dc8fb-449c-4929-8786-7d303fc324dd	0	9/27/2019 0:12	user	Show Reaz activity.	TEAMSACTION	teamsuser_showactivity	Show <contact_name>Reaz</contact_name> activity.	[]				1
Teams313eb97f-0fe7-4830-820d-e20fb93fc3d0	0	9/13/2019 17:13	user	Show me August activity.	TEAMSACTION	teamsuser_showactivity	Show me <contact_name>August</contact_name> activity.	[]				1
Teams404bb777-94ed-48d6-970b-1d925659f460	0	9/20/2019 8:29	user	Show my calendars.	CALENDAR	navigate_calendar	Show my calendars.	[]				10
Teams2420353b-9b33-4fa6-801d-92db21bd545b	0	9/26/2019 8:23	user	Open calendar.	CALENDAR	navigate_calendar	open calendar	[]				7
Teams42e198fd-6fba-4240-8d05-0cffce9d56f8	0	9/18/2019 7:22	user	Go to calendar.	CALENDAR	navigate_calendar	go to calendar	[]				15
Teams9f5085a4-6e68-47c4-aefd-27d83fe63b04	0	9/26/2019 3:28	user	Show my meetings tomorrow.	CALENDAR	navigate_calendar	Show my meetings <start_date>tomorrow</start_date>.	[]				12
Teams4cf0f260-ad50-4b47-9e76-f1d7ade3eb06	0	9/6/2019 2:49	user	Hey Cortana show my calendar.	CALENDAR	navigate_calendar	Hey Cortana show my calendar.	[]				25
Teams0b2d20d2-9b8e-452e-9e23-5dcca7edfc67	0	9/3/2019 8:08	user	Navigate to calendar.	CALENDAR	navigate_calendar	Navigate to calendar.	[]				11
Teamsd5cd6211-d5f7-4a26-8bff-0ee419452491	0	9/2/2019 17:40	user	Cortana show me the meetings for tomorrow.	CALENDAR	navigate_calendar	Cortana show me the meetings for <start_date>tomorrow</start_date>.	[]				1
Teamsbce86b36-2822-4bc5-b643-7d799de2ebf0	0	9/23/2019 8:52	user	Show my calendar.	CALENDAR	navigate_calendar	show my calendar	[]				20
Teams0538a2ec-fc88-4a4b-b645-a5a8dd60b58c	0	9/23/2019 14:47	user	Show me my meetings.	CALENDAR	navigate_calendar	Show me my meetings.	[]				5
Teams46bd4d2e-3e33-48d5-a930-beed2817acba	0	9/19/2019 7:44	user	Show me my calendar.	CALENDAR	navigate_calendar	show me my calendar	[]				4
Teams0f7c003b-47d8-4c80-8c44-ced1bb647305	0	9/16/2019 16:23	user	Show me my meetings for today.	CALENDAR	navigate_calendar	Show me my meetings for <start_date>today</start_date>.	[]				2
Teamsc4d015e5-51dc-4716-99ce-a6fedb3e2406	0	9/20/2019 7:56	user	Cortana. Hey Cortana. Navigate to calendar.	CALENDAR	navigate_calendar	Cortana. Hey Cortana. Navigate to calendar.	[]				1
Teams5eee0ab7-481f-4bcf-ae7c-3b3c21df560c	0	9/12/2019 14:20	user	Show all my calendar.	CALENDAR	navigate_calendar	Show <quantifier>all</quantifier> my calendar.	[]				7
Teams086b8ebe-85e8-42f4-897c-4985b73e576d	0	9/9/2019 15:27	user	Show me today's meeting at 2:00 PM.	CALENDAR	navigate_calendar	Show me <start_date>today</start_date>'s meeting at <start_time>2:00 PM</start_time>.	[]				1
Teams8708caed-2ffa-4056-8a6d-34afacd34725	0	9/4/2019 8:55	user	Show all my meetings.	CALENDAR	navigate_calendar	Show <quantifier>all</quantifier> my meetings.	[]				2
Teamsc0568d82-276f-4f8e-9eb8-4cfbf290c572	0	9/26/2019 7:36	user	Show calendar.	CALENDAR	navigate_calendar	show calendar	[]				1
Teams04c529ce-74ce-4391-9c70-9581cbbbd237	0	9/6/2019 4:23	user	Hey Cortana, show me my meetings.	CALENDAR	navigate_calendar	Hey Cortana, show me my meetings.	[]				2
Teams1cc10104-d48f-4d16-8045-ab0b500d45d3	0	9/11/2019 8:43	user	Hey Cortana, go to my calendars.	CALENDAR	navigate_calendar	Hey Cortana, go to my calendars.	[]				1
Teams39f19a92-4401-40a4-bf8f-b73843b44d76	0	9/20/2019 18:07	user	Hey Cortana open my next meeting.	CALENDAR	navigate_calendar	Hey Cortana open my <start_time>next</start_time> meeting.	[]				1
Teams410796c9-5d77-4db8-9b06-bd0c4d369bd5	0	9/23/2019 5:08	user	Hey Cortana, open my calendar.	CALENDAR	navigate_calendar	Hey Cortana, open my calendar.	[]				2
Teams19a3c789-cac1-4216-b628-fed71e8dbbc3	0	9/5/2019 11:04	user	Hey Cortana, go to calendar.	CALENDAR	navigate_calendar	Hey Cortana, go to calendar.	[]				1
Teamsdf2e1b10-2908-496f-8d8e-9299cac69c25	0	9/11/2019 8:41	user	Navigate to my calendar's.	CALENDAR	navigate_calendar	Navigate to my calendar's.	[]				1
Teamsc6f3ed47-8ff6-4148-b0b1-224b4bd3b8e2	0	9/6/2019 20:57	user	Go to my calendar.	CALENDAR	navigate_calendar	Go to my calendar.	[]				3
Teams38b62ee0-4e3a-4e63-88c8-903c2099ff25	0	9/16/2019 6:30	user	Hey Cortana, show me my calendar.	CALENDAR	navigate_calendar	Hey Cortana, show me my calendar.	[]				7
Teams648f133d-f7c5-4347-a2f0-bb4e9a88e7ad	0	9/25/2019 6:14	user	Show me my meeting. Show me my meetings.	CALENDAR	navigate_calendar	Show me my meeting. Show me my meetings.	[]				1
Teamsab22354f-4cc7-43d3-8251-b636ec97311b	0	9/2/2019 6:00	user	Hey Cortana. Hey Cortana. Navigate to calendar.	CALENDAR	navigate_calendar	Hey Cortana. Hey Cortana. Navigate to calendar.	[]				1
Teams6be022da-a6da-4201-8bfd-816af25e2497	0	9/26/2019 6:37	user	Hey Cortana. Navigate to calendar.	CALENDAR	navigate_calendar	Hey Cortana. Navigate to calendar.	[]				1
Teams0d17642c-7807-4338-baaa-95a825585152	0	9/27/2019 22:39	user	Show my meetings for.	CALENDAR	navigate_calendar	Show my meetings for.	[]				1
Teamsd86fdf42-fb8d-4cdc-838e-1466237f089e	0	9/11/2019 15:06	user	Hey Cortana show all my calendar.	CALENDAR	navigate_calendar	Hey Cortana show <quantifier>all</quantifier> my calendar.	[]				2
Teamsf693306c-2275-44c8-be62-dd51f1137562	0	9/26/2019 15:22	user	Hey Cortana Open am meeting.	CALENDAR	navigate_calendar	Hey Cortana Open <start_time>am</start_time> meeting.	[]				1
Teams2c2d5802-b54e-4501-8738-0f5b99cff45f	0	9/27/2019 3:40	user	Open my calendar.	CALENDAR	navigate_calendar	open my calendar	[]				1
Teamsdde6310e-5781-4108-ab9e-3f892fbde1da	0	9/3/2019 6:46	user	Navigate to my calendar.	CALENDAR	navigate_calendar	Navigate to my calendar.	[]				1
Teamseb574cbc-3c8c-4eb6-8c21-79e3297de8c0	0	9/12/2019 16:58	user	When's my next meeting?	CALENDAR	find_calendar_when	when's my <start_time>next</start_time> meeting	[]				19
Teamsbd751fb9-e1d3-4f89-ab70-d863bb0eaca2	0	9/20/2019 22:53	user	When is my next meeting with Badash?	CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting with <contact_name>Badash</contact_name>?	[]				1
Teams78c80102-5d5f-4ce1-8f7c-4ccb72f1b8af	0	9/21/2019 14:34	user	When is my next meeting?	CALENDAR	find_calendar_when	when is my <start_time>next</start_time> meeting	[]				75
Teams3386a388-a841-4b38-a049-284c6e48fd21	0	9/27/2019 2:45	user	When is the Jamboree demo tomorrow?	CALENDAR	find_calendar_when	When is the <title>Jamboree demo</title> <start_date>tomorrow</start_date>?	[]				1
Teams824c4ac3-f877-4e38-936a-6e6f706833a2	0	9/23/2019 0:24	user	Hey Cortana, when is my next meeting?	CALENDAR	find_calendar_when	Hey Cortana, when is my <start_time>next</start_time> meeting?	[]				18
Teams261870e6-ecc6-44a0-9d42-58c0fbd98993	0	9/12/2019 20:01	user	When is my trees meeting?	CALENDAR	find_calendar_when	When is my <title>trees meeting</title>?	[]				1
Teamsc6b083a7-2a7c-4ba5-95ba-df1b9d431b17	0	9/25/2019 1:19	user	When is my next meeting with Mike?	CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting with <contact_name>Mike</contact_name>?	[]				7
Teamsaf70df17-0bfe-42e6-a47e-b1f21639fe31	0	9/30/2019 23:06	user	Hey Cortana, when is my Bobby meeting for today?	CALENDAR	find_calendar_when	Hey Cortana, when is my <contact_name>Bobby</contact_name> meeting for <start_date>today</start_date>?	[]				1
Teams3be1d1b3-d115-4596-a2ea-9f90af583437	0	9/24/2019 23:37	user	When's my next meeting with Vijay?	CALENDAR	find_calendar_when	When's my <start_time>next</start_time> meeting with <contact_name>Vijay</contact_name>?	[]				1
Teamsaba42a5d-53be-470a-b0a9-0644b0c5a14a	0	9/20/2019 18:26	user	When is my next meeting with Jack?	CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting with <contact_name>Jack</contact_name>?	[]				6
Teamsd0dfde5d-f741-4813-af78-b242bcd61874	0	9/30/2019 19:52	user	When is my meeting with Moji?	CALENDAR	find_calendar_when	When is my meeting with <contact_name>Moji</contact_name>?	[]				1
Teams204845df-e12d-445d-9bcc-ca3bf6878baf	0	9/25/2019 1:20	user	When is my meeting with Dan?	CALENDAR	find_calendar_when	When is my meeting with <contact_name>Dan</contact_name>?	[]				2
Teamsb9cf365b-fc26-4a77-96b4-51cd7d57becc	0	9/18/2019 2:22	user	Hey Cortana. When's my next meeting?	CALENDAR	find_calendar_when	Hey Cortana. When's my <start_time>next</start_time> meeting?	[]				2
Teams9520f04b-7555-4b1b-8bd4-253412f56abd	0	9/24/2019 13:54	user	When is my next meeting with Jamil?	CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting with <contact_name>Jamil</contact_name>?	[]				1
Teamsaa5b47e6-be54-479c-b52f-9b9f2baf7cc2	0	9/19/2019 7:27	user	Cortana when is my next meeting?	CALENDAR	find_calendar_when	cortana when is my <start_time>next</start_time> meeting	[]				6
Teamsabab66fe-a212-4a87-9c38-591598a48de4	0	9/24/2019 17:04	user	When is my next meeting with Aarathi?	CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting with <contact_name>Aarathi</contact_name>?	[]				1
Teams226e53f8-33bd-4107-9fb7-752380d1a681	0	9/22/2019 13:30	user	When is my next event?	CALENDAR	find_calendar_when	when is my <start_time>next</start_time> event	[]				2
Teams3e74986b-6407-4e44-940a-3a540599fc72	0	9/3/2019 9:09	user	When is my next meeting with Rose?	CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting with <contact_name>Rose</contact_name>?	[]				4
Teamsc73203ab-e8ba-4fab-acc2-f079640a60fa	0	9/4/2019 23:31	user	Hey Cortana, when is my appointment with Perry?	CALENDAR	find_calendar_when	Hey Cortana, when is my appointment with <contact_name>Perry</contact_name>?	[]				1
Teams74a18400-fe75-4f04-921f-9df8598a5d46	0	9/6/2019 7:20	user	Hey Cortana, when is my next meeting with Rose?	CALENDAR	find_calendar_when	Hey Cortana, when is my <start_time>next</start_time> meeting with <contact_name>Rose</contact_name>?	[]				2
Teamsbfc896db-a6e6-4bfb-a024-41734f4154d5	0	9/30/2019 19:49	user	When is my meeting with Gunjan?	CALENDAR	find_calendar_when	When is my meeting with <contact_name>Gunjan</contact_name>?	[]				1
Teams5757acf2-3e16-43fe-9e74-e0e9cc471f86	0	9/12/2019 0:50	user	When is my meeting tomorrow?	CALENDAR	find_calendar_when	When is my meeting <start_date>tomorrow</start_date>?	[]				1
Teams72155418-6492-41c0-be5d-1a6a0a3ca813	0	9/23/2019 22:37	user	Hey Cortana, when is my holiday meeting today?	CALENDAR	find_calendar_when	Hey Cortana, when is my <title>holiday meeting</title> <start_date>today</start_date>?	[]				1
Teams3f8f59a4-bb41-4acf-9976-e18d1e916f4d	0	9/9/2019 22:24	user	When is my meeting?	CALENDAR	find_calendar_when	when is my meeting	[]				2
Teams0a66c70f-6829-4aca-9b59-3935f96722f0	0	9/24/2019 17:40	user	When is my next meeting with Carter?	CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting with <contact_name>Carter</contact_name>?	[]				1
Teamsd94a6d95-26bc-4956-ac68-82a73c160e00	0	9/30/2019 22:58	user	Hey Cortana, when is my Jiggly Jello meeting for today?	CALENDAR	find_calendar_when	Hey Cortana, when is my <title>Jiggly Jello meeting</title> for <start_date>today</start_date>?	[]				1
Teams705e295d-11d5-4de0-bfc8-1e975ba71651	0	9/25/2019 1:09	user	When is my next meeting with Michael?	CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting with <contact_name>Michael</contact_name>?	[]				1
Teamsa4e20b85-22dd-41d0-9eab-bc0ef945062a	0	9/27/2019 22:48	user	Hey Cortana, when is my doublescope meeting?	CALENDAR	find_calendar_when	Hey Cortana, when is my <title>doublescope</title> meeting?	[]				1
Teamsd052e6b2-5004-495c-bbd6-8eb143e3e099	0	9/26/2019 22:50	user	Cortana. When am I meeting with Boaz Sapir next?	CALENDAR	find_calendar_when	Cortana. When am I meeting with <contact_name>Boaz Sapir</contact_name> <start_time>next</start_time>?	[]				1
Teamsb9c097f6-009a-44e0-adee-a8d14e0025e1	0	9/25/2019 1:17	user	When is my next meeting with John?	CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting with <contact_name>John</contact_name>?	[]				1
Teamsc10bfa0c-cc92-4a49-a87a-691ef4a4673b	0	9/10/2019 20:20	user	Hey Cortana, when is my Samsung meeting today?	CALENDAR	find_calendar_when	Hey Cortana, when is my <title>Samsung meeting</title> <start_date>today</start_date>?	[]				1
Teams819e6784-16a7-4c25-bb3e-2cd68b082f30	0	9/19/2019 19:30	user	When is my meeting with John?	CALENDAR	find_calendar_when	When is my meeting with <contact_name>John</contact_name>?	[]				2
Teamsf77a7499-30ea-4d53-9003-45670e20ff28	0	9/6/2019 18:56	user	When's my next event?	CALENDAR	find_calendar_when	when's my <start_time>next</start_time> event	[]				1
Teams3fa6ce85-a129-44ae-b854-9ddbf27e84b7	0	9/25/2019 23:38	user	When is my Comic meeting today?	CALENDAR	find_calendar_when	When is my <title>Comic meeting</title> <start_date>today</start_date>?	[]				1
Teams8ec365da-444d-4267-90df-d457cd704a1b	0	9/12/2019 21:16	user	Hey Cortana, when is my Amazing Queries meeting today?	CALENDAR	find_calendar_when	Hey Cortana, when is my <title>Amazing Queries meeting</title> <start_date>today</start_date>?	[]				1
Teams5aeabdca-21a9-428a-bbad-5c4b66c1ac41	0	9/10/2019 7:41	user	Where is my next meeting?	CALENDAR	find_calendar_where	where is my <start_time>next</start_time> meeting	[]				16
Teams80cc5f35-a01a-45f6-857e-9171ba6dd6dc	0	9/18/2019 7:26	user	How can I help? Where is my next meeting?	CALENDAR	find_calendar_where	How can I help? Where is my <start_time>next</start_time> meeting?	[]				1
Teams17d971bb-7b75-43f7-b316-518300e9f039	0	9/6/2019 1:09	user	Cortana, where is my next meeting?	CALENDAR	find_calendar_where	Cortana, where is my <start_time>next</start_time> meeting?	[]				2
Teams6355d908-60c6-4cbb-b048-dfd18c55e1d4	0	9/12/2019 23:51	user	Where do I have today?	CALENDAR	find_calendar_where	Where do I have <start_date>today</start_date>?	[]				1
Teams53873e9e-8e76-46bd-9827-80bca95eec96	0	9/19/2019 17:11	user	Where is my first meeting?	CALENDAR	find_calendar_where	Where is my <order_ref>first</order_ref> meeting?	[]				1
Teamsd434c734-8f9b-4543-9189-82d9e7db3de1	0	9/12/2019 21:32	user	Hey Cortana, where is my next meeting?	CALENDAR	find_calendar_where	Hey Cortana, where is my <start_time>next</start_time> meeting?	[]				1
Teams89dd7bcc-f410-43ff-9efb-d8d785f9a7a7	0	9/24/2019 1:43	user	Where is my 12:00 o'clock meeting?	CALENDAR	find_calendar_where	Where is my <start_time>12:00</start_time> o'clock meeting?	[]				1
Teams3412b705-95d7-43dd-bf66-70a2e4eeb48f	0	9/16/2019 6:31	user	Schedule a meeting.	CALENDAR	create_calendar_entry	schedule a meeting	[]				10
Teamsb0353f98-4246-4c48-a57d-4d6df2428e25	0	9/12/2019 7:44	user	Hey Cortana. Schedule a meeting.	CALENDAR	create_calendar_entry	Hey Cortana. Schedule a meeting.	[]				1
Teams3cbb3837-1908-45b0-8714-d5f36b36be65	0	9/13/2019 4:40	user	Create an event.	CALENDAR	create_calendar_entry	create an event	[]				13
Teamsbafe407f-0a8c-44db-9496-d55970578d1f	0	9/26/2019 20:51	user	Create a meeting with John Price.	CALENDAR	create_calendar_entry	Create a meeting with <contact_name>John Price</contact_name>.	[]				1
Teamsffd938b8-2a19-4e39-83d5-a5a466619199	0	9/11/2019 4:33	user	Set up a meeting with wake on product reviews tomorrow at 5:00 AM.	CALENDAR	create_calendar_entry	Set up a meeting with <contact_name>wake</contact_name> on <title>product reviews</title> <start_date>tomorrow</start_date> at <start_time>5:00 AM</start_time>.	[]				1
Teams47bf6741-46d6-4a9b-bb4a-bc529a8b7948	0	9/23/2019 9:55	user	Create a meeting with Sagar Kumar.	CALENDAR	create_calendar_entry	Create a meeting with <contact_name>Sagar Kumar</contact_name>.	[]				1
Teams87303a5b-34a7-45ec-af87-5b7e95b62abd	0	9/10/2019 7:46	user	Create a meeting with Raj.	CALENDAR	create_calendar_entry	Create a meeting with <contact_name>Raj</contact_name>.	[]				4
Teamsdc0ae949-1dc8-4e34-abb0-9c56d43231c0	0	9/16/2019 10:54	user	Create a meeting with Vinay daily at 5:00 PM.	CALENDAR	create_calendar_entry	Create a meeting with <contact_name>Vinay</contact_name> <start_date>daily</start_date> at <start_time>5:00 PM</start_time>.	[]				1
Teams48f05821-cb7a-4b31-afe5-7216f79be350	0	9/20/2019 21:53	user	Hey Cortana, create a meeting.	CALENDAR	create_calendar_entry	Hey Cortana, create a meeting.	[]				1
Teams100c0888-1081-4909-a4e8-ab689652fd49	0	9/11/2019 6:08	user	Set up a meeting with Sapna at 5:00 PM tomorrow to review answer designs.	CALENDAR	create_calendar_entry	Set up a meeting with <contact_name>Sapna</contact_name> at <start_time>5:00 PM</start_time> <start_date>tomorrow</start_date> to <title>review answer designs</title>.	[]				1
Teams3b96aa8c-0cf7-47c6-8196-ab48feec9557	0	9/30/2019 10:08	user	Open create meeting page.	CALENDAR	create_calendar_entry	Open create meeting page.	[]				1
Teamsc6b2ace8-0fe6-4f04-9cdd-e455efbba368	0	9/18/2019 6:16	user	Create an event with my manager.	CALENDAR	create_calendar_entry	Create an event with my <relationship_name>manager</relationship_name>.	[]				2
Teamsb6bf3ae7-5bdd-4a8d-9f65-3b54fb843e63	0	9/10/2019 11:01	user	Create a meeting with wake at 10:00 AM tomorrow.	CALENDAR	create_calendar_entry	Create a meeting with <contact_name>wake</contact_name> at <start_time>10:00 AM</start_time> <start_date>tomorrow</start_date>.	[]				1
Teams2497d5b8-c7a5-4cdd-84ff-c834110bb4c5	0	9/10/2019 11:40	user	Create a meeting with Raj to the settings at 10:00 AM tomorrow.	CALENDAR	create_calendar_entry	Create a meeting with <contact_name>Raj</contact_name> to the settings at <start_time>10:00 AM</start_time> <start_date>tomorrow</start_date>.	[]				1
Teams0c059a83-534f-4d30-83de-20f1eb6735b6	0	9/11/2019 6:33	user	Set up a meeting with Sapna to review features tomorrow at 5:00 AM.	CALENDAR	create_calendar_entry	Set up a meeting with <contact_name>Sapna</contact_name> to <title>review features</title> <start_date>tomorrow</start_date> at <start_time>5:00 AM</start_time>.	[]				1
